customer_id,meter_id,name,mobile_number,address,city,pincode,connection_type,tariff_plan,connection_date,id,reading_date,units,voltage,temperature,power_factor,load_kw,frequency_hz,phase,status
920,MTR0000920,Customer 920,6267643026,Address 920,Surat,410099,Commercial,LT-1,2023-01-10,2393,2025-11-12 19:39:38.655297,43.179,231.47,38.49,0.877,4.459,49.824,Three,OK
921,MTR0000921,Customer 921,6623204430,Address 921,Rajkot,386798,Commercial,LT-1,2025-07-31,505,2025-10-12 02:11:26.226171,38.163,229.37,21.75,0.905,0.508,49.998,Three,OK
921,MTR0000921,Customer 921,6623204430,Address 921,Rajkot,386798,Commercial,LT-1,2025-07-31,655,2025-02-10 14:20:28.036673,28.006,239.02,34.08,0.934,0.56,50.189,Three,OK
921,MTR0000921,Customer 921,6623204430,Address 921,Rajkot,386798,Commercial,LT-1,2025-07-31,1065,2025-05-18 14:19:11.396096,1.364,239.45,35.21,0.978,1.776,49.846,Three,OK
922,MTR0000922,Customer 922,6929111282,Address 922,Vadodara,435516,Industrial,LT-1,2022-10-03,975,2025-06-10 23:27:55.812142,7.954,249.82,26.47,0.849,2.424,49.877,Single,OK
922,MTR0000922,Customer 922,6929111282,Address 922,Vadodara,435516,Industrial,LT-1,2022-10-03,1040,2025-08-08 01:22:37.360273,2.854,244.54,25.72,0.926,7.489,50.489,Single,OK
922,MTR0000922,Customer 922,6929111282,Address 922,Vadodara,435516,Industrial,LT-1,2022-10-03,1628,2024-12-25 04:59:22.139889,5.79,241.99,30.05,0.806,6.408,49.873,Three,OK
922,MTR0000922,Customer 922,6929111282,Address 922,Vadodara,435516,Industrial,LT-1,2022-10-03,1783,2025-05-31 16:58:11.497535,15.881,234.62,35.87,0.898,5.65,50.242,Three,OK
922,MTR0000922,Customer 922,6929111282,Address 922,Vadodara,435516,Industrial,LT-1,2022-10-03,2253,2025-04-02 11:02:11.234931,14.519,228.52,29.77,0.899,3.208,50.138,Single,OK
922,MTR0000922,Customer 922,6929111282,Address 922,Vadodara,435516,Industrial,LT-1,2022-10-03,2440,2025-09-09 15:54:20.242490,10.806,234.87,27.24,0.845,1.021,49.602,Three,OK
923,MTR0000923,Customer 923,6711327229,Address 923,Vadodara,428194,Domestic,LT-1,2021-01-02,1536,2025-09-25 05:18:53.281728,34.475,236.78,37.61,0.893,0.635,50.479,Three,OK
923,MTR0000923,Customer 923,6711327229,Address 923,Vadodara,428194,Domestic,LT-1,2021-01-02,2252,2025-01-14 18:33:04.355282,10.225,238.08,39.75,0.806,2.196,50.0,Three,OK
923,MTR0000923,Customer 923,6711327229,Address 923,Vadodara,428194,Domestic,LT-1,2021-01-02,2916,2025-04-15 17:23:14.599169,10.158,233.52,28.11,0.842,6.845,50.033,Single,OK
924,MTR0000924,Customer 924,6019186546,Address 924,Vadodara,380460,Industrial,LT-3,2022-04-21,834,2025-05-21 17:42:18.881967,7.687,223.14,33.78,0.811,1.814,49.967,Three,OK
924,MTR0000924,Customer 924,6019186546,Address 924,Vadodara,380460,Industrial,LT-3,2022-04-21,885,2025-06-25 17:18:51.509752,32.218,217.71,37.31,0.859,3.682,50.391,Three,OK
924,MTR0000924,Customer 924,6019186546,Address 924,Vadodara,380460,Industrial,LT-3,2022-04-21,2404,2025-06-11 21:24:59.060748,48.74,210.11,31.97,0.809,7.001,49.849,Single,OK
925,MTR0000925,Customer 925,6093287503,Address 925,Vadodara,423281,Commercial,LT-2,2022-10-23,315,2025-07-12 11:14:55.036916,21.616,215.85,20.35,0.939,1.602,50.286,Three,OK
925,MTR0000925,Customer 925,6093287503,Address 925,Vadodara,423281,Commercial,LT-2,2022-10-23,2708,2025-01-10 09:17:50.728631,43.628,216.88,36.22,0.909,1.154,49.66,Single,OK
926,MTR0000926,Customer 926,6141470476,Address 926,Bhavnagar,381593,Domestic,LT-1,2023-09-06,482,2025-01-26 20:08:21.818221,0.822,234.21,25.43,0.86,9.001,50.171,Single,OK
926,MTR0000926,Customer 926,6141470476,Address 926,Bhavnagar,381593,Domestic,LT-1,2023-09-06,1003,2025-01-03 06:41:30.228633,17.434,235.62,33.16,0.961,9.845,50.432,Single,OK
926,MTR0000926,Customer 926,6141470476,Address 926,Bhavnagar,381593,Domestic,LT-1,2023-09-06,2701,2025-01-10 07:32:01.090319,44.2,230.43,37.79,0.994,6.342,50.004,Three,OK
926,MTR0000926,Customer 926,6141470476,Address 926,Bhavnagar,381593,Domestic,LT-1,2023-09-06,2817,2025-02-18 21:58:00.458491,6.4,217.13,36.77,0.767,9.037,50.073,Single,CHECK
926,MTR0000926,Customer 926,6141470476,Address 926,Bhavnagar,381593,Domestic,LT-1,2023-09-06,2883,2025-03-27 08:53:22.183618,9.716,242.3,26.58,0.9,6.781,50.169,Three,OK
927,MTR0000927,Customer 927,6811718214,Address 927,Surat,433756,Industrial,LT-2,2023-05-14,524,2025-09-13 13:48:00.209552,44.764,228.1,34.82,0.792,5.45,50.259,Three,OK
927,MTR0000927,Customer 927,6811718214,Address 927,Surat,433756,Industrial,LT-2,2023-05-14,2395,2025-06-10 00:45:20.629671,36.362,225.94,27.82,0.949,5.687,49.941,Single,OK
928,MTR0000928,Customer 928,6803288984,Address 928,Surat,427918,Industrial,LT-1,2025-05-15,1300,2025-11-11 21:21:11.172839,42.225,218.27,39.41,0.962,0.944,49.904,Three,OK
928,MTR0000928,Customer 928,6803288984,Address 928,Surat,427918,Industrial,LT-1,2025-05-15,1795,2024-12-24 13:37:20.347823,40.295,220.5,27.53,0.837,7.733,50.323,Single,OK
928,MTR0000928,Customer 928,6803288984,Address 928,Surat,427918,Industrial,LT-1,2025-05-15,2958,2025-09-03 22:12:24.394775,18.591,211.73,30.63,0.783,9.989,50.222,Single,OK
929,MTR0000929,Customer 929,6995970495,Address 929,Ahmedabad,400323,Industrial,LT-3,2023-03-20,1203,2025-09-14 17:15:37.999670,22.847,223.36,23.58,0.811,0.716,49.703,Single,OK
931,MTR0000931,Customer 931,6687050050,Address 931,Vadodara,422612,Commercial,LT-1,2021-03-30,1223,2025-10-22 06:36:14.872846,49.954,242.08,31.62,0.799,7.805,50.442,Single,CHECK
931,MTR0000931,Customer 931,6687050050,Address 931,Vadodara,422612,Commercial,LT-1,2021-03-30,1400,2025-10-04 01:22:11.635993,7.997,237.9,22.14,0.927,4.486,49.928,Single,OK
931,MTR0000931,Customer 931,6687050050,Address 931,Vadodara,422612,Commercial,LT-1,2021-03-30,1430,2025-08-11 00:05:51.124780,16.458,244.07,21.04,0.938,1.081,50.47,Single,OK
931,MTR0000931,Customer 931,6687050050,Address 931,Vadodara,422612,Commercial,LT-1,2021-03-30,2009,2025-11-03 15:54:03.589747,32.709,244.62,37.46,0.971,2.914,50.092,Three,CHECK
931,MTR0000931,Customer 931,6687050050,Address 931,Vadodara,422612,Commercial,LT-1,2021-03-30,2860,2025-07-23 10:17:45.872730,10.11,234.98,38.21,0.764,6.147,49.737,Single,OK
932,MTR0000932,Customer 932,6941172576,Address 932,Surat,406691,Commercial,LT-3,2024-02-13,1666,2025-09-03 04:00:53.332489,9.908,225.33,28.2,0.965,5.734,50.151,Single,OK
932,MTR0000932,Customer 932,6941172576,Address 932,Surat,406691,Commercial,LT-3,2024-02-13,2066,2025-08-27 03:33:19.094401,49.277,239.01,29.7,0.857,3.483,49.568,Three,OK
933,MTR0000933,Customer 933,6532286338,Address 933,Surat,395415,Domestic,HT-1,2024-02-09,1232,2025-09-17 06:30:46.774185,30.803,226.41,22.27,0.776,5.337,49.677,Single,OK
933,MTR0000933,Customer 933,6532286338,Address 933,Surat,395415,Domestic,HT-1,2024-02-09,2859,2025-06-12 17:33:12.756008,49.934,248.54,39.19,0.969,4.971,50.088,Three,OK
933,MTR0000933,Customer 933,6532286338,Address 933,Surat,395415,Domestic,HT-1,2024-02-09,2907,2025-06-03 14:22:02.557994,10.445,231.87,36.84,0.911,7.477,49.58,Three,OK
934,MTR0000934,Customer 934,6116796731,Address 934,Bhavnagar,420718,Domestic,LT-3,2024-11-22,2480,2025-08-27 16:47:44.114137,46.716,224.37,28.52,0.893,8.716,50.386,Single,OK
935,MTR0000935,Customer 935,6991580139,Address 935,Surat,415444,Commercial,LT-1,2024-10-02,835,2025-01-29 13:08:01.154845,33.846,218.76,33.13,0.808,9.233,50.074,Single,OK
935,MTR0000935,Customer 935,6991580139,Address 935,Surat,415444,Commercial,LT-1,2024-10-02,1787,2024-12-26 19:29:05.380821,15.265,230.57,37.7,0.752,5.914,50.302,Single,OK
935,MTR0000935,Customer 935,6991580139,Address 935,Surat,415444,Commercial,LT-1,2024-10-02,2069,2025-05-13 14:36:38.930060,22.216,227.9,32.01,0.759,6.725,49.561,Single,OK
935,MTR0000935,Customer 935,6991580139,Address 935,Surat,415444,Commercial,LT-1,2024-10-02,2334,2025-02-14 20:23:07.869773,0.601,222.51,33.04,0.948,4.89,49.907,Three,OK
936,MTR0000936,Customer 936,6386539601,Address 936,Rajkot,435203,Commercial,LT-2,2022-04-03,2010,2025-10-03 08:02:37.606428,25.114,234.6,27.58,0.98,6.022,50.457,Single,OK
936,MTR0000936,Customer 936,6386539601,Address 936,Rajkot,435203,Commercial,LT-2,2022-04-03,2682,2025-02-11 04:03:31.983667,31.091,239.62,32.62,0.968,6.659,50.21,Three,OK
936,MTR0000936,Customer 936,6386539601,Address 936,Rajkot,435203,Commercial,LT-2,2022-04-03,2919,2024-12-04 17:42:01.517511,19.069,225.96,28.39,0.836,0.956,50.389,Three,OK
937,MTR0000937,Customer 937,6182150515,Address 937,Ahmedabad,410274,Industrial,LT-3,2021-07-25,202,2025-03-04 21:16:32.227733,9.12,245.63,36.5,0.846,0.923,50.052,Three,OK
937,MTR0000937,Customer 937,6182150515,Address 937,Ahmedabad,410274,Industrial,LT-3,2021-07-25,276,2025-03-15 14:20:03.858578,40.72,214.83,36.3,0.836,1.463,49.544,Single,CHECK
937,MTR0000937,Customer 937,6182150515,Address 937,Ahmedabad,410274,Industrial,LT-3,2021-07-25,2867,2025-07-18 07:29:35.275294,6.12,221.57,25.14,0.945,6.038,49.714,Single,ALERT
938,MTR0000938,Customer 938,6065146660,Address 938,Rajkot,381560,Commercial,LT-3,2025-10-05,119,2025-11-10 19:23:51.373849,49.038,225.89,37.95,0.755,3.545,49.688,Three,OK
938,MTR0000938,Customer 938,6065146660,Address 938,Rajkot,381560,Commercial,LT-3,2025-10-05,247,2025-09-10 19:12:07.816657,0.401,211.83,20.27,0.886,3.308,49.549,Three,OK
938,MTR0000938,Customer 938,6065146660,Address 938,Rajkot,381560,Commercial,LT-3,2025-10-05,1182,2025-08-18 06:55:22.408650,36.212,231.45,32.26,0.867,0.778,49.807,Three,OK
938,MTR0000938,Customer 938,6065146660,Address 938,Rajkot,381560,Commercial,LT-3,2025-10-05,1869,2025-02-22 11:44:35.836936,11.589,219.73,28.31,0.765,7.404,49.588,Single,CHECK
938,MTR0000938,Customer 938,6065146660,Address 938,Rajkot,381560,Commercial,LT-3,2025-10-05,2553,2025-04-26 19:55:26.533736,0.939,233.72,22.2,0.791,6.179,49.536,Three,OK
938,MTR0000938,Customer 938,6065146660,Address 938,Rajkot,381560,Commercial,LT-3,2025-10-05,2587,2025-11-06 19:22:19.632057,11.274,248.03,27.82,0.899,9.132,50.45,Three,OK
939,MTR0000939,Customer 939,6714874996,Address 939,Rajkot,419416,Commercial,LT-2,2024-03-08,92,2025-11-01 19:00:41.807084,41.991,235.12,35.65,0.851,6.712,50.272,Single,OK
939,MTR0000939,Customer 939,6714874996,Address 939,Rajkot,419416,Commercial,LT-2,2024-03-08,819,2025-03-30 01:26:54.301246,37.968,226.05,32.48,0.795,0.861,50.251,Three,OK
939,MTR0000939,Customer 939,6714874996,Address 939,Rajkot,419416,Commercial,LT-2,2024-03-08,1281,2025-03-07 04:12:28.765823,31.594,215.29,28.55,0.82,7.527,49.64,Three,OK
940,MTR0000940,Customer 940,6987186134,Address 940,Bhavnagar,392427,Industrial,HT-1,2022-04-27,1392,2025-04-03 17:02:28.556323,46.759,231.96,26.06,0.945,2.877,49.819,Single,OK
940,MTR0000940,Customer 940,6987186134,Address 940,Bhavnagar,392427,Industrial,HT-1,2022-04-27,1640,2025-03-10 08:50:03.960289,6.278,249.9,25.78,0.881,2.65,50.171,Three,CHECK
940,MTR0000940,Customer 940,6987186134,Address 940,Bhavnagar,392427,Industrial,HT-1,2022-04-27,1969,2024-12-21 03:29:01.561856,33.251,217.3,28.93,0.902,5.966,49.585,Single,OK
940,MTR0000940,Customer 940,6987186134,Address 940,Bhavnagar,392427,Industrial,HT-1,2022-04-27,2881,2024-12-13 14:21:42.871801,25.262,214.7,30.6,0.763,5.819,50.16,Three,OK
941,MTR0000941,Customer 941,6018390763,Address 941,Rajkot,390170,Domestic,LT-3,2025-10-19,1528,2025-10-02 21:22:56.678749,44.759,238.18,21.35,0.993,8.514,49.596,Single,OK
941,MTR0000941,Customer 941,6018390763,Address 941,Rajkot,390170,Domestic,LT-3,2025-10-19,2576,2025-07-19 22:05:02.050789,38.239,241.76,38.76,0.769,0.217,49.548,Three,OK
941,MTR0000941,Customer 941,6018390763,Address 941,Rajkot,390170,Domestic,LT-3,2025-10-19,2577,2025-10-27 13:26:58.003426,19.377,245.19,34.34,0.792,3.347,49.711,Three,OK
942,MTR0000942,Customer 942,6541170862,Address 942,Surat,405590,Commercial,LT-2,2022-07-28,1370,2024-11-29 16:37:39.258825,20.106,225.07,26.82,0.765,7.797,49.58,Three,OK
942,MTR0000942,Customer 942,6541170862,Address 942,Surat,405590,Commercial,LT-2,2022-07-28,1892,2025-03-10 01:57:27.249034,18.194,241.88,27.96,0.868,0.993,50.446,Single,OK
943,MTR0000943,Customer 943,6332100414,Address 943,Ahmedabad,422153,Industrial,LT-1,2023-03-04,2444,2025-04-23 08:59:21.848281,46.059,242.75,27.62,0.77,9.681,49.974,Single,OK
943,MTR0000943,Customer 943,6332100414,Address 943,Ahmedabad,422153,Industrial,LT-1,2023-03-04,2823,2024-12-11 10:27:33.869049,35.391,226.01,26.33,0.777,7.681,49.926,Single,OK
944,MTR0000944,Customer 944,6753287910,Address 944,Surat,435281,Industrial,LT-1,2023-01-23,856,2025-02-07 18:19:19.499227,17.214,236.51,28.02,0.944,2.625,49.574,Single,OK
944,MTR0000944,Customer 944,6753287910,Address 944,Surat,435281,Industrial,LT-1,2023-01-23,1459,2025-04-22 08:24:05.119483,40.2,229.97,22.51,0.907,8.441,49.517,Three,OK
944,MTR0000944,Customer 944,6753287910,Address 944,Surat,435281,Industrial,LT-1,2023-01-23,2592,2025-08-15 13:35:21.883210,4.226,234.56,23.34,0.841,2.963,50.317,Three,OK
945,MTR0000945,Customer 945,6991662520,Address 945,Vadodara,438750,Industrial,HT-1,2021-12-01,499,2025-11-17 12:14:44.623571,44.425,240.23,39.09,0.979,5.762,49.657,Three,OK
945,MTR0000945,Customer 945,6991662520,Address 945,Vadodara,438750,Industrial,HT-1,2021-12-01,1657,2025-02-19 01:42:51.372148,4.617,235.24,24.78,0.861,5.769,49.783,Three,OK
945,MTR0000945,Customer 945,6991662520,Address 945,Vadodara,438750,Industrial,HT-1,2021-12-01,1664,2024-11-30 22:57:31.747297,44.604,227.5,35.21,0.821,1.973,50.289,Single,CHECK
945,MTR0000945,Customer 945,6991662520,Address 945,Vadodara,438750,Industrial,HT-1,2021-12-01,1719,2025-10-23 00:02:46.865028,48.464,230.22,39.23,0.767,5.339,49.566,Three,OK
945,MTR0000945,Customer 945,6991662520,Address 945,Vadodara,438750,Industrial,HT-1,2021-12-01,1989,2025-02-01 12:16:07.745209,42.974,239.26,33.76,0.998,9.558,49.676,Three,OK
945,MTR0000945,Customer 945,6991662520,Address 945,Vadodara,438750,Industrial,HT-1,2021-12-01,2319,2025-02-05 11:46:40.079863,8.378,229.0,34.44,0.883,1.314,50.283,Single,OK
946,MTR0000946,Customer 946,6123155099,Address 946,Bhavnagar,426118,Industrial,HT-1,2023-11-27,1225,2024-12-20 17:12:13.097677,33.946,212.5,22.7,0.896,1.46,50.483,Single,OK
946,MTR0000946,Customer 946,6123155099,Address 946,Bhavnagar,426118,Industrial,HT-1,2023-11-27,1590,2025-07-15 02:53:52.390914,40.128,247.06,39.77,0.804,0.24,50.315,Single,OK
946,MTR0000946,Customer 946,6123155099,Address 946,Bhavnagar,426118,Industrial,HT-1,2023-11-27,2122,2025-08-05 11:25:09.699131,5.772,230.99,24.93,0.912,3.806,49.624,Three,OK
947,MTR0000947,Customer 947,6024804780,Address 947,Surat,436215,Commercial,HT-1,2025-08-07,705,2025-04-21 17:51:16.025250,25.582,240.76,36.06,0.887,1.622,49.627,Single,OK
947,MTR0000947,Customer 947,6024804780,Address 947,Surat,436215,Commercial,HT-1,2025-08-07,1740,2025-07-21 21:08:47.533206,20.237,234.53,22.4,0.881,2.622,50.024,Single,OK
947,MTR0000947,Customer 947,6024804780,Address 947,Surat,436215,Commercial,HT-1,2025-08-07,2976,2025-11-10 14:40:36.308665,23.09,219.69,31.52,0.846,2.39,49.811,Three,OK
948,MTR0000948,Customer 948,6611652998,Address 948,Bhavnagar,385290,Commercial,LT-3,2021-05-22,435,2025-06-15 23:01:03.644715,16.56,249.34,32.53,0.957,7.544,50.082,Three,OK
948,MTR0000948,Customer 948,6611652998,Address 948,Bhavnagar,385290,Commercial,LT-3,2021-05-22,1094,2025-07-27 19:16:30.213203,7.791,247.66,38.5,0.91,9.997,50.152,Single,OK
949,MTR0000949,Customer 949,6876154868,Address 949,Vadodara,383528,Commercial,LT-3,2021-11-15,2763,2025-05-10 02:47:11.836129,7.747,247.69,36.98,0.991,1.548,49.601,Single,OK
950,MTR0000950,Customer 950,6535994986,Address 950,Bhavnagar,406205,Industrial,LT-2,2025-09-27,1112,2025-03-28 03:33:38.624956,5.995,226.89,33.77,0.794,2.474,49.838,Three,OK
950,MTR0000950,Customer 950,6535994986,Address 950,Bhavnagar,406205,Industrial,LT-2,2025-09-27,2279,2025-10-23 06:48:09.277080,47.674,232.42,27.85,0.863,4.169,50.339,Three,CHECK
951,MTR0000951,Customer 951,6877480453,Address 951,Ahmedabad,402767,Industrial,LT-1,2025-07-25,82,2025-06-15 04:03:01.459201,5.94,243.02,32.66,0.886,7.242,50.294,Single,OK
951,MTR0000951,Customer 951,6877480453,Address 951,Ahmedabad,402767,Industrial,LT-1,2025-07-25,1419,2025-11-01 14:19:47.812296,9.064,215.28,39.41,0.838,5.744,49.916,Three,OK
951,MTR0000951,Customer 951,6877480453,Address 951,Ahmedabad,402767,Industrial,LT-1,2025-07-25,1450,2025-08-17 13:14:29.025536,14.627,223.49,23.21,0.938,6.177,49.546,Three,CHECK
951,MTR0000951,Customer 951,6877480453,Address 951,Ahmedabad,402767,Industrial,LT-1,2025-07-25,1735,2025-11-13 07:45:51.970623,22.377,240.06,22.91,0.99,8.332,50.007,Single,OK
951,MTR0000951,Customer 951,6877480453,Address 951,Ahmedabad,402767,Industrial,LT-1,2025-07-25,2170,2025-10-01 09:36:18.934802,6.285,249.11,36.72,0.873,8.417,50.458,Single,OK
952,MTR0000952,Customer 952,6162986603,Address 952,Surat,386591,Domestic,LT-3,2021-07-26,268,2024-12-08 17:42:28.048310,5.366,249.93,36.09,0.93,6.499,49.646,Single,OK
952,MTR0000952,Customer 952,6162986603,Address 952,Surat,386591,Domestic,LT-3,2021-07-26,577,2024-12-12 01:09:56.874047,43.061,228.99,23.71,0.828,8.075,50.262,Three,OK
952,MTR0000952,Customer 952,6162986603,Address 952,Surat,386591,Domestic,LT-3,2021-07-26,607,2025-11-14 00:45:06.076434,17.841,216.52,24.71,0.822,6.063,49.83,Three,OK
952,MTR0000952,Customer 952,6162986603,Address 952,Surat,386591,Domestic,LT-3,2021-07-26,1257,2025-03-20 12:51:36.666282,13.436,244.19,20.17,0.854,7.352,50.483,Three,OK
952,MTR0000952,Customer 952,6162986603,Address 952,Surat,386591,Domestic,LT-3,2021-07-26,2913,2025-02-18 05:27:33.535833,28.398,216.62,24.87,0.885,8.357,50.228,Single,OK
954,MTR0000954,Customer 954,6149875874,Address 954,Rajkot,396351,Industrial,LT-3,2021-03-11,115,2025-01-25 11:04:50.305078,15.767,240.72,25.72,0.883,2.534,50.384,Three,CHECK
954,MTR0000954,Customer 954,6149875874,Address 954,Rajkot,396351,Industrial,LT-3,2021-03-11,1710,2025-03-29 22:51:03.695979,32.219,233.06,26.94,0.925,3.32,49.522,Three,OK
954,MTR0000954,Customer 954,6149875874,Address 954,Rajkot,396351,Industrial,LT-3,2021-03-11,2677,2025-02-03 20:35:53.499481,46.045,215.23,21.79,0.997,6.426,49.717,Single,CHECK
954,MTR0000954,Customer 954,6149875874,Address 954,Rajkot,396351,Industrial,LT-3,2021-03-11,2760,2025-05-10 00:46:42.549440,13.325,231.73,38.0,0.993,6.312,50.395,Three,OK
955,MTR0000955,Customer 955,6097454454,Address 955,Bhavnagar,403747,Commercial,LT-1,2022-02-10,65,2025-06-15 05:33:45.144581,6.737,247.58,25.85,0.8,4.051,49.513,Single,OK
955,MTR0000955,Customer 955,6097454454,Address 955,Bhavnagar,403747,Commercial,LT-1,2022-02-10,2311,2025-07-03 03:09:37.713562,16.114,218.34,27.35,0.916,1.308,50.074,Single,OK
955,MTR0000955,Customer 955,6097454454,Address 955,Bhavnagar,403747,Commercial,LT-1,2022-02-10,2328,2025-02-06 10:15:08.492055,39.718,220.93,38.66,0.865,1.164,49.856,Three,OK
955,MTR0000955,Customer 955,6097454454,Address 955,Bhavnagar,403747,Commercial,LT-1,2022-02-10,2466,2025-09-04 08:54:58.197779,14.452,221.7,20.22,0.97,6.555,49.759,Three,OK
956,MTR0000956,Customer 956,6701175305,Address 956,Bhavnagar,408040,Industrial,LT-3,2023-12-04,68,2025-06-13 21:25:33.904240,36.774,242.69,30.47,0.95,6.311,49.644,Single,OK
956,MTR0000956,Customer 956,6701175305,Address 956,Bhavnagar,408040,Industrial,LT-3,2023-12-04,1502,2024-12-11 08:04:03.685319,10.966,248.73,29.13,0.819,9.886,49.93,Single,OK
956,MTR0000956,Customer 956,6701175305,Address 956,Bhavnagar,408040,Industrial,LT-3,2023-12-04,1574,2025-10-25 12:23:05.040697,11.03,211.89,33.96,0.932,4.131,49.731,Three,OK
956,MTR0000956,Customer 956,6701175305,Address 956,Bhavnagar,408040,Industrial,LT-3,2023-12-04,2321,2025-09-01 09:57:57.241123,21.705,242.89,39.39,0.802,9.34,49.873,Three,OK
956,MTR0000956,Customer 956,6701175305,Address 956,Bhavnagar,408040,Industrial,LT-3,2023-12-04,2583,2025-05-01 09:10:34.437664,47.565,246.58,20.65,0.881,4.616,50.114,Three,OK
957,MTR0000957,Customer 957,6357380616,Address 957,Ahmedabad,393602,Domestic,HT-1,2020-12-26,1023,2025-10-18 18:51:34.271635,11.92,236.02,29.09,0.927,8.293,50.399,Single,OK
958,MTR0000958,Customer 958,6747445158,Address 958,Vadodara,439034,Commercial,HT-1,2024-12-22,1641,2025-01-30 09:42:56.649790,17.243,213.01,33.1,0.81,1.77,49.704,Single,OK
958,MTR0000958,Customer 958,6747445158,Address 958,Vadodara,439034,Commercial,HT-1,2024-12-22,2221,2025-02-17 22:50:58.309529,0.805,211.13,24.37,0.79,1.987,50.223,Single,OK
959,MTR0000959,Customer 959,6069586024,Address 959,Vadodara,402953,Commercial,HT-1,2021-10-06,83,2025-02-04 08:47:41.337937,31.533,227.26,27.42,0.769,6.551,50.37,Single,OK
959,MTR0000959,Customer 959,6069586024,Address 959,Vadodara,402953,Commercial,HT-1,2021-10-06,870,2025-06-29 12:55:00.443344,35.973,221.07,36.45,0.866,0.055,49.974,Single,OK
959,MTR0000959,Customer 959,6069586024,Address 959,Vadodara,402953,Commercial,HT-1,2021-10-06,1100,2025-08-25 00:22:27.872038,15.17,233.75,30.6,0.98,8.486,50.126,Three,OK
959,MTR0000959,Customer 959,6069586024,Address 959,Vadodara,402953,Commercial,HT-1,2021-10-06,2645,2025-03-18 17:18:07.991373,23.291,214.07,35.5,0.921,9.525,50.131,Single,OK
960,MTR0000960,Customer 960,6447222990,Address 960,Vadodara,413263,Industrial,LT-2,2023-05-01,634,2025-06-18 11:23:15.411211,12.914,232.22,25.86,0.776,2.042,50.442,Single,OK
960,MTR0000960,Customer 960,6447222990,Address 960,Vadodara,413263,Industrial,LT-2,2023-05-01,931,2025-08-08 05:17:01.309118,39.211,247.19,28.38,0.903,5.69,50.091,Single,OK
960,MTR0000960,Customer 960,6447222990,Address 960,Vadodara,413263,Industrial,LT-2,2023-05-01,1449,2025-01-18 08:37:05.093278,28.963,241.98,33.16,0.76,5.473,49.578,Single,OK
960,MTR0000960,Customer 960,6447222990,Address 960,Vadodara,413263,Industrial,LT-2,2023-05-01,2416,2025-10-04 15:21:52.367757,25.248,214.79,33.45,0.943,3.004,49.819,Single,OK
961,MTR0000961,Customer 961,6541890688,Address 961,Bhavnagar,436449,Industrial,HT-1,2025-06-11,625,2025-01-09 12:40:31.886712,29.513,226.04,23.31,0.753,1.942,49.683,Single,OK
961,MTR0000961,Customer 961,6541890688,Address 961,Bhavnagar,436449,Industrial,HT-1,2025-06-11,630,2025-01-03 17:18:43.662523,43.072,213.74,36.02,0.963,6.796,49.764,Single,CHECK
961,MTR0000961,Customer 961,6541890688,Address 961,Bhavnagar,436449,Industrial,HT-1,2025-06-11,1059,2025-07-23 04:39:05.123411,21.381,217.47,30.04,0.83,9.421,49.66,Single,OK
961,MTR0000961,Customer 961,6541890688,Address 961,Bhavnagar,436449,Industrial,HT-1,2025-06-11,1532,2025-09-21 16:17:51.891239,11.036,243.05,25.83,0.828,6.055,49.782,Three,OK
961,MTR0000961,Customer 961,6541890688,Address 961,Bhavnagar,436449,Industrial,HT-1,2025-06-11,2327,2025-09-15 05:50:39.787357,46.403,240.07,36.73,0.841,4.335,49.895,Single,OK
962,MTR0000962,Customer 962,6945215992,Address 962,Vadodara,436400,Commercial,HT-1,2020-10-01,357,2025-10-29 05:10:42.778373,20.909,216.16,37.96,0.773,6.634,49.655,Single,OK
962,MTR0000962,Customer 962,6945215992,Address 962,Vadodara,436400,Commercial,HT-1,2020-10-01,1192,2025-11-16 19:29:42.411161,38.474,223.72,27.56,0.882,8.303,49.71,Single,OK
962,MTR0000962,Customer 962,6945215992,Address 962,Vadodara,436400,Commercial,HT-1,2020-10-01,2135,2025-02-26 19:14:47.695339,11.008,219.36,35.54,0.93,8.995,49.77,Single,OK
962,MTR0000962,Customer 962,6945215992,Address 962,Vadodara,436400,Commercial,HT-1,2020-10-01,2983,2025-10-19 15:46:42.148998,6.357,239.0,36.73,0.772,7.052,50.165,Three,OK
963,MTR0000963,Customer 963,6100943527,Address 963,Surat,386236,Commercial,LT-1,2020-12-18,1011,2025-09-12 18:48:15.894855,2.334,216.57,35.67,0.755,7.739,49.707,Single,OK
963,MTR0000963,Customer 963,6100943527,Address 963,Surat,386236,Commercial,LT-1,2020-12-18,1270,2025-03-13 05:07:47.542462,32.937,221.31,20.11,0.858,1.055,50.32,Single,OK
963,MTR0000963,Customer 963,6100943527,Address 963,Surat,386236,Commercial,LT-1,2020-12-18,2421,2025-05-15 02:41:59.072044,29.118,227.72,20.83,0.926,1.153,50.011,Three,OK
963,MTR0000963,Customer 963,6100943527,Address 963,Surat,386236,Commercial,LT-1,2020-12-18,2430,2025-09-27 15:38:15.003288,42.078,219.94,33.09,0.939,4.422,50.275,Single,CHECK
964,MTR0000964,Customer 964,6672560671,Address 964,Surat,386311,Commercial,LT-1,2024-01-04,744,2025-03-06 18:21:32.125517,47.959,235.78,32.2,0.929,4.432,50.413,Three,OK
964,MTR0000964,Customer 964,6672560671,Address 964,Surat,386311,Commercial,LT-1,2024-01-04,1861,2025-10-13 18:25:33.921755,9.429,224.73,23.95,0.932,0.26,49.911,Three,CHECK
